userID,vendorID,rating
39,5,3
29,5,5
32,5,5
36,5,5
50,5,1
35,5,5
61,5,1
42,5,3
2,5,2
81,5,2
85,5,5
65,5,3
69,5,2
60,5,3
44,5,4
56,5,3
87,6,2
91,6,5
64,6,3
79,6,3
84,6,3
77,6,5
40,6,3
89,6,5
86,6,5
96,6,5
17,6,4
51,6,3
28,6,4
58,6,3
46,6,4
7,6,1
8,6,3
27,6,3
83,6,5
57,6,3
12,6,2
32,6,4
50,6,1
61,6,1
42,6,4
65,6,5
18,7,2
73,7,5
87,7,2
6,7,4
91,7,4
64,7,2
98,7,3
79,7,4
53,7,3
67,7,4
70,7,1
26,7,4
92,7,2
25,7,1
45,7,3
19,7,1
84,7,4
77,7,2
40,7,3
89,7,1
16,7,5
3,7,4
52,7,5
94,7,5
38,7,4
33,7,5
78,7,4
31,7,3
86,7,3
90,7,3
96,7,4
17,7,4
37,7,3
5,7,3
95,7,5
68,7,2
10,7,4
11,7,3
51,7,2
63,7,5
88,7,5
1,7,5
30,7,3
22,7,3
4,7,4
24,7,5
14,7,5
47,7,3
99,7,5
55,7,3
20,7,2
23,7,5
43,7,2
28,7,3
0,7,4
58,7,4
46,7,3
7,7,2
66,7,3
41,7,4
48,7,3
8,7,3
97,7,4
62,7,5
49,7,3
27,7,2
83,7,4
93,7,5
57,7,4
75,7,3
54,7,3
76,7,4
12,7,3
13,7,3
39,7,4
71,7,3
32,7,4
36,7,5
59,7,3
35,7,5
61,7,1
42,7,3
2,7,2
81,7,3
34,7,4
85,7,5
69,7,3
65,7,3
60,7,3
44,7,4
56,7,3
18,8,2
72,8,4
73,8,3
87,8,1
91,8,3
6,8,4
64,8,2
98,8,3
79,8,3
53,8,1
67,8,4
70,8,3
26,8,2
92,8,2
45,8,4
19,8,4
84,8,2
77,8,4
40,8,3
89,8,1
16,8,5
3,8,4
52,8,5
94,8,3
38,8,2
33,8,5
31,8,1
86,8,3
90,8,5
15,8,3
96,8,1
17,8,5
5,8,4
95,8,5
10,8,1
68,8,2
11,8,3
51,8,5
63,8,5
88,8,3
1,8,4
22,8,2
4,8,3
24,8,3
14,8,4
47,8,3
55,8,4
99,8,2
20,8,2
23,8,4
43,8,2
28,8,3
58,8,3
0,8,4
46,8,3
7,8,2
66,8,3
41,8,5
8,8,2
82,8,2
97,8,4
62,8,4
27,8,2
83,8,3
93,8,4
57,8,1
75,8,3
9,8,2
80,8,5
76,8,4
12,8,1
13,8,2
39,8,3
29,8,5
71,8,2
32,8,3
36,8,1
50,8,1
59,8,2
35,8,3
61,8,1
42,8,3
2,8,3
81,8,3
34,8,3
85,8,5
65,8,2
69,8,3
60,8,1
44,8,4
56,8,2
18,9,4
72,9,4
73,9,5
87,9,2
91,9,4
6,9,4
64,9,3
98,9,3
79,9,4
53,9,4
67,9,1
70,9,3
26,9,3
25,9,1
19,9,1
84,9,4
77,9,1
40,9,3
89,9,5
16,9,5
3,9,5
38,9,4
33,9,3
78,9,3
31,9,4
86,9,3
90,9,2
15,9,4
37,9,5
95,9,1
68,9,5
11,9,4
10,9,4
63,9,5
1,9,5
22,9,4
4,9,4
24,9,5
14,9,2
47,9,3
74,9,5
20,9,3
23,9,5
43,9,4
28,9,3
58,9,3
0,9,3
46,9,2
7,9,5
66,9,3
41,9,4
8,9,3
82,9,3
97,9,2
62,9,5
49,9,4
27,9,3
83,9,4
93,9,4
75,9,1
9,9,3
54,9,4
80,9,4
76,9,4
12,9,1
39,9,4
71,9,4
32,9,4
36,9,5
50,9,3
59,9,3
35,9,5
61,9,3
42,9,3
2,9,4
81,9,3
34,9,4
65,9,3
60,9,4
44,9,4
56,9,4
18,10,3
72,10,5
73,10,3
87,10,2
91,10,5
64,10,3
98,10,1
67,10,3
25,10,1
45,10,2
77,10,2
40,10,4
89,10,1
16,10,5
52,10,1
33,10,2
31,10,4
15,10,4
37,10,4
5,10,3
95,10,1
68,10,5
11,10,2
51,10,3
63,10,5
30,10,1
99,10,2
74,10,3
23,10,5
28,10,1
21,10,3
0,10,5
7,10,2
48,10,2
8,10,4
82,10,4
97,10,3
80,10,4
12,10,2
39,10,1
71,10,1
29,10,5
36,10,5
50,10,1
35,10,3
61,10,1
2,10,4
81,10,3
85,10,2
69,10,1
44,10,4
18,11,3
72,11,2
87,11,3
6,11,4
91,11,4
64,11,3
79,11,5
67,11,4
53,11,3
70,11,4
26,11,3
92,11,4
25,11,1
45,11,3
84,11,4
40,11,3
89,11,1
16,11,5
3,11,4
52,11,3
94,11,3
38,11,3
33,11,5
31,11,3
86,11,3
90,11,4
15,11,4
96,11,4
5,11,3
95,11,1
68,11,5
11,11,4
51,11,1
63,11,4
1,11,5
30,11,3
22,11,3
4,11,2
24,11,5
14,11,5
47,11,4
55,11,4
74,11,3
23,11,4
43,11,3
28,11,3
21,11,3
58,11,3
0,11,2
7,11,1
48,11,3
41,11,4
8,11,4
82,11,3
97,11,5
62,11,3
49,11,2
27,11,2
83,11,4
93,11,3
75,11,4
9,11,3
54,11,3
80,11,3
76,11,3
12,11,2
13,11,5
39,11,3
71,11,3
29,11,5
32,11,4
50,11,4
59,11,3
35,11,3
42,11,4
2,11,3
81,11,3
34,11,4
85,11,4
65,11,3
69,11,3
60,11,3
44,11,3
56,11,5
72,12,2
73,12,3
87,12,2
91,12,3
6,12,4
64,12,3
98,12,3
79,12,3
53,12,3
67,12,3
26,12,2
92,12,2
25,12,1
45,12,3
84,12,3
77,12,3
40,12,3
89,12,4
16,12,5
3,12,3
52,12,4
94,12,4
38,12,3
33,12,5
78,12,2
31,12,1
86,12,3
15,12,3
37,12,3
17,12,3
5,12,4
95,12,5
68,12,3
11,12,4
10,12,2
51,12,3
63,12,5
88,12,4
1,12,3
30,12,3
22,12,3
4,12,4
24,12,4
14,12,2
47,12,2
55,12,3
99,12,2
74,12,1
23,12,4
43,12,1
28,12,2
21,12,4
58,12,2
0,12,3
46,12,3
7,12,2
48,12,4
41,12,3
82,12,1
97,12,5
62,12,3
83,12,3
93,12,2
57,12,2
75,12,4
54,12,2
80,12,4
76,12,2
12,12,4
39,12,4
71,12,3
29,12,5
36,12,3
50,12,1
59,12,3
35,12,4
2,12,3
81,12,2
34,12,3
85,12,5
69,12,3
56,12,2
18,13,2
72,13,2
73,13,3
6,13,4
87,13,1
91,13,3
98,13,3
64,13,2
79,13,3
53,13,3
67,13,4
70,13,1
25,13,1
45,13,3
19,13,1
84,13,3
77,13,2
40,13,3
89,13,1
16,13,4
3,13,3
52,13,4
94,13,4
33,13,5
38,13,3
78,13,4
86,13,2
15,13,3
90,13,4
17,13,3
96,13,5
5,13,3
95,13,3
68,13,5
11,13,4
10,13,4
51,13,3
63,13,5
88,13,2
1,13,5
30,13,3
14,13,5
47,13,3
99,13,5
55,13,3
74,13,2
20,13,2
23,13,5
43,13,3
21,13,3
28,13,3
58,13,4
0,13,4
46,13,3
7,13,2
66,13,3
41,13,4
48,13,3
8,13,2
82,13,2
97,13,2
62,13,5
49,13,3
27,13,1
83,13,4
93,13,4
57,13,3
75,13,4
9,13,3
80,13,5
76,13,4
12,13,1
39,13,2
13,13,4
71,13,1
29,13,5
36,13,2
32,13,2
50,13,1
59,13,3
35,13,3
42,13,3
61,13,1
2,13,1
81,13,2
34,13,3
85,13,5
69,13,4
60,13,2
44,13,4
56,13,2
6,14,4
64,14,3
25,14,1
45,14,3
77,14,5
40,14,4
89,14,1
16,14,5
33,14,5
78,14,4
86,14,4
90,14,3
17,14,5
5,14,3
95,14,5
11,14,3
51,14,1
88,14,2
1,14,5
22,14,4
4,14,4
14,14,4
55,14,4
99,14,4
20,14,4
23,14,4
0,14,4
7,14,1
66,14,5
41,14,5
27,14,3
57,14,5
75,14,2
80,14,5
12,14,1
39,14,4
29,14,5
36,14,5
59,14,4
85,14,5
69,14,2
60,14,4
18,15,2
72,15,3
73,15,3
87,15,3
91,15,2
6,15,5
64,15,3
98,15,3
79,15,5
53,15,4
67,15,3
70,15,5
26,15,4
92,15,3
25,15,3
45,15,3
84,15,4
77,15,5
40,15,4
89,15,1
16,15,2
3,15,4
52,15,4
94,15,5
38,15,3
33,15,5
78,15,5
31,15,4
86,15,3
90,15,4
15,15,4
96,15,4
17,15,1
37,15,5
5,15,5
95,15,5
10,15,2
68,15,5
11,15,4
51,15,5
63,15,5
88,15,5
1,15,5
30,15,3
22,15,3
4,15,3
24,15,4
14,15,1
47,15,4
55,15,3
99,15,4
20,15,3
23,15,5
43,15,1
28,15,1
21,15,3
58,15,3
0,15,4
46,15,3
7,15,3
66,15,3
41,15,5
8,15,4
82,15,5
97,15,3
62,15,4
49,15,4
27,15,2
83,15,4
93,15,5
57,15,5
75,15,3
9,15,3
54,15,4
80,15,5
76,15,4
12,15,2
39,15,4
13,15,5
71,15,4
32,15,4
36,15,1
50,15,2
59,15,3
35,15,4
61,15,1
42,15,4
2,15,3
81,15,3
34,15,4
85,15,5
65,15,3
69,15,1
60,15,4
44,15,5
56,15,4
18,16,1
73,16,4
87,16,2
91,16,1
6,16,3
64,16,2
98,16,3
79,16,3
53,16,3
67,16,3
26,16,3
92,16,2
25,16,1
45,16,4
19,16,4
84,16,3
77,16,5
40,16,3
89,16,5
3,16,3
52,16,5
94,16,4
33,16,3
38,16,3
31,16,2
15,16,3
96,16,5
17,16,1
37,16,1
5,16,3
10,16,4
68,16,2
11,16,3
63,16,5
88,16,5
1,16,4
30,16,5
4,16,4
24,16,5
14,16,2
47,16,3
55,16,3
99,16,2
74,16,2
20,16,2
23,16,4
43,16,2
28,16,3
21,16,4
58,16,3
0,16,3
46,16,4
7,16,3
66,16,3
8,16,2
82,16,2
97,16,2
62,16,3
49,16,4
27,16,1
83,16,3
93,16,4
57,16,2
75,16,3
9,16,2
54,16,3
80,16,4
76,16,3
12,16,3
39,16,3
71,16,3
29,16,5
32,16,4
36,16,2
59,16,4
35,16,4
61,16,1
42,16,2
2,16,2
81,16,2
34,16,1
85,16,5
65,16,3
69,16,1
56,16,2
18,17,4
72,17,4
73,17,5
91,17,4
6,17,5
98,17,3
53,17,3
67,17,3
70,17,2
26,17,4
25,17,1
45,17,2
19,17,1
77,17,5
89,17,1
52,17,4
33,17,5
31,17,3
90,17,2
96,17,5
37,17,5
5,17,3
95,17,5
68,17,5
10,17,3
51,17,1
63,17,5
1,17,5
30,17,1
22,17,4
24,17,5
14,17,4
47,17,4
55,17,3
99,17,5
74,17,5
23,17,5
43,17,5
0,17,2
46,17,4
7,17,2
66,17,3
41,17,4
48,17,2
8,17,4
82,17,3
62,17,4
83,17,4
93,17,4
75,17,2
9,17,4
80,17,5
76,17,4
12,17,2
71,17,3
29,17,5
36,17,4
50,17,1
59,17,3
61,17,1
2,17,3
81,17,3
85,17,5
69,17,3
60,17,4
56,17,4
72,18,4
73,18,3
87,18,2
6,18,3
79,18,3
70,18,5
26,18,3
25,18,1
40,18,4
89,18,1
94,18,3
38,18,1
33,18,1
31,18,2
90,18,2
15,18,1
96,18,4
37,18,3
5,18,3
95,18,1
68,18,1
11,18,3
63,18,5
1,18,5
22,18,3
47,18,2
99,18,2
55,18,3
74,18,4
20,18,3
43,18,3
21,18,3
7,18,3
66,18,2
8,18,2
82,18,2
49,18,5
27,18,4
93,18,3
75,18,2
9,18,2
54,18,4
80,18,4
76,18,3
12,18,2
13,18,3
39,18,3
36,18,4
50,18,1
35,18,4
61,18,3
42,18,2
2,18,3
81,18,3
85,18,3
65,18,2
69,18,2
60,18,4
44,18,4
18,19,4
72,19,4
73,19,5
91,19,4
6,19,4
64,19,3
98,19,3
79,19,5
53,19,4
67,19,1
70,19,2
26,19,4
45,19,2
19,19,4
84,19,3
77,19,5
40,19,3
89,19,1
16,19,5
3,19,4
52,19,3
94,19,3
38,19,3
33,19,1
78,19,4
31,19,4
90,19,3
15,19,3
37,19,5
5,19,3
95,19,3
68,19,5
11,19,3
51,19,2
63,19,5
88,19,4
1,19,5
30,19,2
22,19,3
4,19,4
24,19,4
14,19,3
47,19,4
55,19,3
74,19,4
20,19,3
23,19,5
43,19,3
21,19,3
58,19,3
0,19,3
7,19,1
66,19,4
41,19,5
48,19,2
82,19,4
62,19,5
49,19,4
27,19,2
83,19,4
93,19,3
57,19,3
75,19,3
54,19,3
80,19,5
76,19,4
12,19,2
13,19,2
71,19,2
36,19,3
50,19,1
59,19,4
35,19,5
61,19,2
42,19,3
2,19,4
81,19,2
85,19,5
65,19,4
69,19,2
60,19,4
44,19,4
56,19,4
91,20,5
67,20,1
70,20,3
25,20,1
45,20,1
89,20,1
16,20,5
94,20,5
31,20,4
15,20,3
37,20,5
95,20,1
68,20,5
51,20,3
63,20,5
30,20,1
4,20,3
24,20,5
14,20,3
99,20,1
74,20,2
23,20,5
21,20,3
0,20,3
7,20,1
66,20,3
48,20,1
82,20,5
75,20,2
9,20,4
80,20,4
12,20,1
29,20,5
71,20,2
85,20,3
69,20,5
72,21,3
73,21,5
91,21,5
6,21,4
64,21,3
98,21,3
79,21,4
53,21,4
70,21,3
26,21,4
25,21,1
84,21,4
77,21,4
40,21,3
89,21,1
16,21,5
3,21,4
78,21,4
31,21,4
86,21,3
90,21,3
37,21,5
5,21,3
11,21,3
63,21,5
1,21,5
30,21,1
22,21,3
4,21,3
14,21,3
55,21,3
20,21,4
23,21,5
43,21,5
21,21,3
0,21,3
7,21,2
66,21,4
41,21,4
82,21,4
8,21,4
97,21,2
62,21,5
49,21,3
27,21,3
83,21,4
54,21,3
80,21,4
12,21,1
39,21,3
29,21,5
32,21,4
36,21,4
59,21,5
61,21,1
42,21,3
2,21,5
81,21,4
34,21,4
85,21,5
69,21,2
65,21,3
44,21,4
18,22,3
72,22,5
73,22,2
87,22,4
91,22,5
6,22,4
64,22,4
98,22,4
79,22,5
53,22,4
67,22,5
70,22,5
26,22,5
92,22,4
25,22,3
45,22,4
84,22,5
77,22,3
40,22,3
89,22,1
16,22,4
3,22,4
52,22,3
94,22,4
38,22,5
33,22,5
78,22,5
31,22,2
86,22,2
90,22,3
15,22,3
96,22,4
37,22,5
17,22,4
5,22,3
95,22,5
10,22,1
68,22,5
11,22,4
51,22,1
63,22,4
88,22,5
1,22,5
30,22,5
22,22,5
4,22,3
24,22,4
14,22,4
47,22,4
55,22,3
99,22,2
74,22,5
20,22,5
23,22,5
43,22,5
28,22,3
21,22,3
58,22,3
46,22,3
7,22,1
66,22,4
48,22,4
41,22,3
8,22,1
82,22,3
97,22,2
62,22,5
49,22,4
27,22,2
83,22,5
93,22,5
57,22,5
75,22,4
9,22,3
54,22,5
80,22,4
76,22,4
12,22,3
39,22,4
13,22,4
71,22,1
29,22,5
32,22,5
36,22,5
50,22,1
59,22,5
35,22,4
61,22,5
42,22,5
2,22,4
81,22,4
34,22,4
85,22,5
65,22,3
69,22,3
60,22,5
44,22,4
56,22,5
18,23,1
73,23,4
87,23,2
91,23,2
6,23,4
64,23,3
98,23,2
53,23,2
67,23,1
70,23,1
26,23,3
92,23,1
45,23,3
19,23,4
84,23,3
40,23,4
89,23,1
52,23,3
94,23,2
38,23,3
33,23,5
78,23,3
31,23,1
86,23,3
90,23,3
15,23,1
37,23,2
5,23,4
95,23,1
68,23,5
11,23,3
51,23,3
63,23,5
88,23,3
30,23,3
22,23,3
24,23,4
14,23,3
47,23,2
55,23,3
20,23,2
23,23,3
28,23,1
21,23,3
58,23,2
0,23,1
7,23,2
66,23,3
48,23,1
41,23,3
97,23,4
49,23,5
27,23,2
83,23,2
93,23,3
57,23,3
75,23,3
54,23,3
80,23,4
76,23,2
12,23,3
39,23,3
13,23,2
71,23,2
29,23,5
32,23,3
36,23,4
50,23,1
59,23,3
35,23,4
61,23,2
2,23,1
81,23,3
34,23,3
85,23,3
65,23,2
69,23,1
44,23,3
56,23,4
18,24,2
72,24,4
73,24,3
87,24,1
6,24,4
64,24,2
98,24,3
79,24,4
53,24,1
67,24,4
70,24,3
26,24,2
92,24,2
25,24,1
45,24,3
19,24,4
84,24,1
77,24,5
40,24,2
89,24,1
16,24,3
3,24,3
52,24,3
94,24,3
33,24,5
78,24,4
86,24,2
15,24,3
96,24,2
17,24,4
5,24,3
95,24,2
10,24,5
68,24,1
11,24,3
51,24,5
63,24,5
88,24,1
1,24,5
30,24,3
22,24,3
24,24,3
47,24,2
55,24,3
99,24,5
74,24,2
20,24,2
23,24,5
43,24,3
28,24,1
21,24,4
0,24,3
7,24,4
66,24,3
41,24,4
48,24,4
8,24,2
82,24,4
97,24,2
62,24,4
49,24,3
27,24,2
83,24,4
93,24,3
57,24,3
9,24,3
80,24,4
76,24,3
12,24,2
13,24,3
39,24,4
29,24,5
32,24,3
36,24,4
50,24,3
59,24,4
35,24,4
61,24,2
42,24,3
2,24,3
81,24,2
34,24,3
85,24,3
65,24,3
60,24,3
44,24,3
18,25,5
72,25,2
73,25,5
87,25,2
91,25,5
6,25,4
64,25,2
98,25,3
79,25,4
53,25,5
67,25,5
70,25,3
26,25,4
92,25,4
25,25,2
45,25,5
19,25,4
84,25,4
77,25,5
40,25,4
89,25,1
16,25,4
3,25,4
52,25,5
94,25,5
33,25,5
78,25,4
31,25,1
86,25,4
90,25,4
15,25,2
96,25,5
17,25,5
37,25,4
5,25,4
95,25,5
68,25,5
10,25,5
51,25,1
63,25,5
88,25,3
1,25,5
30,25,5
22,25,4
4,25,3
24,25,5
14,25,5
47,25,4
55,25,3
99,25,5
74,25,5
20,25,3
23,25,4
43,25,4
0,25,5
58,25,4
46,25,4
7,25,1
66,25,5
48,25,5
41,25,5
8,25,3
82,25,3
97,25,5
62,25,5
49,25,4
83,25,4
93,25,4
57,25,4
75,25,5
9,25,4
54,25,5
80,25,5
76,25,4
12,25,3
13,25,5
39,25,4
71,25,3
29,25,5
32,25,4
36,25,5
50,25,1
59,25,5
42,25,4
61,25,2
2,25,4
81,25,2
34,25,5
85,25,5
65,25,3
69,25,4
60,25,4
44,25,4
56,25,5
18,26,3
72,26,4
73,26,3
91,26,4
87,26,2
6,26,4
64,26,3
98,26,3
79,26,4
53,26,3
67,26,4
70,26,3
26,26,3
92,26,3
25,26,1
45,26,5
19,26,5
84,26,2
77,26,5
40,26,3
89,26,1
16,26,4
3,26,3
52,26,5
94,26,4
38,26,4
33,26,5
78,26,3
86,26,3
90,26,4
15,26,3
96,26,4
17,26,1
37,26,5
5,26,5
95,26,5
68,26,2
11,26,3
10,26,2
51,26,4
63,26,5
88,26,4
1,26,4
30,26,2
22,26,3
4,26,5
24,26,5
14,26,5
47,26,3
55,26,4
99,26,5
74,26,3
20,26,2
23,26,4
43,26,2
21,26,4
58,26,4
0,26,3
46,26,4
7,26,3
66,26,3
48,26,2
41,26,5
8,26,3
82,26,4
97,26,2
62,26,5
27,26,3
83,26,4
93,26,4
57,26,2
75,26,4
9,26,2
54,26,3
80,26,4
76,26,4
12,26,2
39,26,4
29,26,5
36,26,4
50,26,2
35,26,4
42,26,3
2,26,2
34,26,4
85,26,3
65,26,3
69,26,4
60,26,2
44,26,4
56,26,4
18,27,4
72,27,4
73,27,5
87,27,4
91,27,5
6,27,4
64,27,5
98,27,4
79,27,5
67,27,5
70,27,5
26,27,5
92,27,3
25,27,1
45,27,4
84,27,5
77,27,4
40,27,5
89,27,1
16,27,4
3,27,4
94,27,4
52,27,3
38,27,5
33,27,5
78,27,4
31,27,4
86,27,4
90,27,3
96,27,4
17,27,1
37,27,5
5,27,3
95,27,5
10,27,2
11,27,5
51,27,5
63,27,5
88,27,3
1,27,5
30,27,3
22,27,4
4,27,4
14,27,5
47,27,3
55,27,2
99,27,3
74,27,4
20,27,4
23,27,5
43,27,5
28,27,3
21,27,4
58,27,3
0,27,4
46,27,3
7,27,5
66,27,3
48,27,3
41,27,3
8,27,4
62,27,4
49,27,5
27,27,4
83,27,4
93,27,5
57,27,2
75,27,2
9,27,5
54,27,3
80,27,4
76,27,4
12,27,1
13,27,4
39,27,4
71,27,3
29,27,5
32,27,4
36,27,5
50,27,5
59,27,4
35,27,4
61,27,5
42,27,4
2,27,5
81,27,3
34,27,5
85,27,3
65,27,4
69,27,3
60,27,5
44,27,5
18,28,3
6,28,5
64,28,3
67,28,5
53,28,4
26,28,4
25,28,5
45,28,3
19,28,4
84,28,4
89,28,1
52,28,3
33,28,5
17,28,5
96,28,5
37,28,3
5,28,4
10,28,5
11,28,3
51,28,4
63,28,5
88,28,5
30,28,5
22,28,4
4,28,4
24,28,5
99,28,2
43,28,5
21,28,4
58,28,5
7,28,2
66,28,3
48,28,4
82,28,5
75,28,2
57,28,3
54,28,5
80,28,4
12,28,1
39,28,4
71,28,2
50,28,1
59,28,4
42,28,4
85,28,2
65,28,4
69,28,3
18,29,3
72,29,4
87,29,3
91,29,3
6,29,4
53,29,3
67,29,2
26,29,3
92,29,2
25,29,1
45,29,3
84,29,4
77,29,3
40,29,3
89,29,1
16,29,2
3,29,3
52,29,3
94,29,3
38,29,3
33,29,5
78,29,4
86,29,3
90,29,3
96,29,4
17,29,1
5,29,3
95,29,1
68,29,4
11,29,4
10,29,3
63,29,5
1,29,4
30,29,3
22,29,2
4,29,3
14,29,1
47,29,3
55,29,3
99,29,3
23,29,4
28,29,1
58,29,3
0,29,4
46,29,4
7,29,1
66,29,3
48,29,2
41,29,4
8,29,3
97,29,5
27,29,3
83,29,4
93,29,3
57,29,3
75,29,3
54,29,3
80,29,5
76,29,4
12,29,4
71,29,4
29,29,5
32,29,4
36,29,1
50,29,2
35,29,4
61,29,1
2,29,2
34,29,3
85,29,3
65,29,3
69,29,1
60,29,2
44,29,4
56,29,4
6,30,3
91,30,2
98,30,3
67,30,4
53,30,1
26,30,3
25,30,1
45,30,3
19,30,4
77,30,4
89,30,1
52,30,3
94,30,3
38,30,5
33,30,5
78,30,4
37,30,3
95,30,4
10,30,4
11,30,4
51,30,5
63,30,5
88,30,4
1,30,5
30,30,1
22,30,4
24,30,5
14,30,5
99,30,4
20,30,2
23,30,5
21,30,2
46,30,4
7,30,1
48,30,4
82,30,4
97,30,1
27,30,2
83,30,5
93,30,4
75,30,2
54,30,5
80,30,4
12,30,1
13,30,5
39,30,4
71,30,3
29,30,5
32,30,4
36,30,4
50,30,1
59,30,3
42,30,4
2,30,2
85,30,5
65,30,4
69,30,3
87,31,1
91,31,3
98,31,3
67,31,1
70,31,1
25,31,1
45,31,3
40,31,1
89,31,1
3,31,3
52,31,3
94,31,3
38,31,2
33,31,1
5,31,3
95,31,1
11,31,3
68,31,4
63,31,5
4,31,3
24,31,3
14,31,1
99,31,5
23,31,4
58,31,2
46,31,2
7,31,1
48,31,2
97,31,4
93,31,3
75,31,3
57,31,2
80,31,4
76,31,3
12,31,1
39,31,4
36,31,5
50,31,1
59,31,2
2,31,1
85,31,2
69,31,1
18,32,3
72,32,3
73,32,2
87,32,1
91,32,3
6,32,4
98,32,3
79,32,5
53,32,5
26,32,3
92,32,2
19,32,4
84,32,3
77,32,3
40,32,3
16,32,3
89,32,3
3,32,3
52,32,3
38,32,2
33,32,5
78,32,4
90,32,3
15,32,3
96,32,4
17,32,2
5,32,3
11,32,3
10,32,3
51,32,1
63,32,5
30,32,3
22,32,2
4,32,2
24,32,3
14,32,2
47,32,2
99,32,3
20,32,2
23,32,4
28,32,3
0,32,3
7,32,2
66,32,4
