"id","created_by","approved_by","logo_url","name","description","value","last_updated","updated_by","created_at","field","is_approved","is_active","is_archived","email","line","twitter","whatsapp","instagram","website","location"
f07381a9-ef42-4fe2-8708-0097fc7996ad,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Event Banget,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","","","",
"108d4d57-94ec-4719-881b-c57c83c5f472",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Info Event,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,infoeventofficial1@gmail.com,"","","83832636642",info.event_,"",
fb47ef4b-e90c-4323-b914-9b8f7203a831,gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Good News From Indonesia,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 01:32:49.619,Media Online,true,true,false,gnfi@goodnews.id / partner.goodnews.id,"",GNFI,"318275316",gnfi,Kerja Sama Media GNFI | Beranda (goodnews.id),
dfdf2dac-061b-4c06-9e66-1bf7481365e2,gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Boulevard ITB,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 01:32:49.619,Media Kampus,true,true,false,boulevarditb@gmail.com,"",boulevarditb,"",boulevarditb,linktr.ee/boulevarditb,
fd5611ee-0ac8-4c12-8be1-fdcc6e51e593,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Events Ina,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",events.ina,"",
c2ea710d-940b-4619-949f-b0ed62afc304,DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Ruang Mahasiswa,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Media Online,true,true,false,ruangmahasiswa@gmail.com / mediapartner.rm@gmail.com,"",event.ruangmahasiswa,"88261206602",ruangmahasiswa,https://ruangmahasiswa.com/media-partner/ ,
"118f9c15-f664-4425-8e4f-12cee4fb576c",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Olimpiade Update,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 01:32:49.619,Media Online,true,true,false,olimpiadeupdate@gmail.com,hmr2866y,"","81775430077",olimpiade_update,olimpiade-update.com,
"1ac91de0-f91f-40b1-9e8d-e075b633f541",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Event Mahasiswa 8,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,eventmahasiswa8@gmail.com,irb8344x,"","8.958E+11",eventmahasiswa,"",
"950dca1d-c5d0-4b49-adda-e546dd8fd2c7",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Event Campus,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","85161441197",eventcampus,"",
"5466d296-1a74-4101-bcb0-5d11df5487a8",NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,event apa aja,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 01:32:49.619,Media Online,true,true,false,eventapaaja@gmail.com,"","","83878724611",eventapaaja,https://eventapaaja.com/id/kerja-sama,
"945f04b7-e2a5-4709-b548-bde9f0babda1",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Bandung Creative Media,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,bdgcreativemedia@gmail.com,"","","89657723140",bdgcreativemedia,"",
de090cd7-0a32-4a62-a782-6cc5a7119806,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Event News,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,eventnews.mediapartner@gmail.com,"","","85773546902",eventnews_id,"",
bd224d0d-f249-4619-9db7-3134c50c3838,y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Informasi Event,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,informasievent1@gmail.com,"","","85853210789",informasievent,"",
"246e9d59-9948-4160-8fbb-6923b5e5e5a2",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Kita Mahasiswa Indonesia,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,NgNDTSxKEeV4nzODnak4iOGp6pu5,2023-12-19 01:32:49.619,Media Online,true,true,false,kitamahasiswaid@gmail.com,"","","",kitamahasiswa.id,"",
"7a9fca8f-777b-42f9-b8a1-69d5b05cbce0",DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Zona Kampus,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Media Online,true,true,false,fatkurwahyu29@gmail.com,"2Mfa5XQ","","85785066122",zona_kampus.id,"",
"4d611e3c-879b-4348-bb74-29d09f0216b7",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,ITB Receh,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Kampus,true,true,false,"","",itbreceh,"85155492626",itb.receh ,itbreceh.carrd.co,
"3da60dd0-0f03-4a36-956b-14b1498ea0c4",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Event Jakarta,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 01:32:49.619,Media Online,true,true,false,Media Cetak@eventjakarta.com,"",eventjakartacom,"82132294600",eventjakarta,www.eventjakarta.com/,
"1ecaf398-cd68-493a-933e-8bdc8ad76041",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Jatinangor Banget,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,jatinangorbanget@gmail.com,"",jatinangorbanget,"85780407911",jatinangorbanget,"",
abb5b10f-9cc2-460c-b40a-a0f417ca7542,JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Lomba Indonesia,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","88261640121",infolomba.sch,"",
"002ad707-8006-4c7f-9d98-19e0650cff0d",DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Seputar.infoid,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",seputar.infoid,bit.ly/SKSeputar,
"496246fb-d01a-4aef-b742-5f5d9c40753a",NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,Event Hunter.id,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 01:32:49.619,Media Online,true,true,false,eventhunt.id@gmail.com,"","","",eventhunter.id,"",
dc654a3f-4a4a-44a8-8f6b-19519ab5208b,DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Update Mahasiswa,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",update.mahasiswa,msha.ke/update.mahasiswa,
eecd88ea-7a24-4245-a60a-d1ad9a870b52,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,T-Radio,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Radio,true,true,false,telkomradio@gmail.com,"",telkomradio,"82218325335",t_radiotelkom,http://telkomradio.id/,
a8ad0c52-9c67-4ca0-9d25-2d012ebffbdb,gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,SeputarKampus.com,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 01:32:49.619,Media Online,true,true,false,Media Onlinet@seputarkampus.com,"",seputarkampus,"",seputarkampus,seputarkampus.com,
"0d46b623-6447-4265-ac8f-ab96b7b772b6",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Infovolunteers,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",infovolunteers,bit.ly/InfoVolunteers ,
f38a6a80-a2a8-462d-a36e-240234c354c3,NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,Event Bandung,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 01:32:49.619,Media Online,true,true,false,Media Cetak@eventbandung.id,"",eventbandung_id,"82140767919",eventbandungid,https://eventbandung.id,
"18a80ac1-3009-4d79-b2e8-f43b7bd1bbc4",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Event List ,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","85163032356",event.list,"",
"166757b0-b566-40a3-a2d5-4a583aab975b",gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,As Resources Indonesia,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 01:32:49.619,Media Online,true,true,false,admin@asresourcesindonesia.com,"","","8811687912",asresourcesindonesia,https://asresourcesindonesia.com/,
"7f0981d9-0a1f-4e72-adca-d14c52f513ea",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Event Center,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","81311866849",eventcenter.id,"",
a425ad03-8ab5-4fe8-877a-09c5803b1163,y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,infokupedia.id,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","85233637394",infokupedia.id,https://drive.google.com/file/d/1HVshVqBa5fLuxOMeHpVS5yfNzTugoY1f/view?usp=sharing,
"4381edca-9f01-43f0-bff6-75ebc1c4a002",DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Swara Radio 107.9 FM,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Radio,true,true,false,swararadio1079@gmail.com,"024qssdx",swararadio,"88218561809",swararadio,linktr.ee/Swararadio,
"3c1d85ae-a503-47c7-a276-37ea299a6b8c",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Event.tik,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",event.tik,linkin.bio/seminar-up,
"1b451da7-3de7-4084-aed7-c6da26a8781d",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Point Kampus,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","89509278378",pointkampus,"",
"8257b5f3-1f4c-4c2c-82f0-b4230126fa24",gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Event network,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",eventnetwork.id,"",
"0f2b46d8-4419-4010-9ea1-6735bd5a4aec",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Rumah Sarjana,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","85852080449",rumahsarjana.id,"",
ec2fe918-87fa-4421-ba3a-22175335757b,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Hearo,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,contact.hearo@gmail.com,"","","85794219054",liveonhearo,hearo.id,
d8224e6b-486f-4955-bc11-c0e1e1e4ea34,NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,Polban News,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 01:32:49.619,Media Online,true,true,false,newspolban@gmail.com,peo0488i,"","",polban_news,"",
"5681b279-6cab-4856-8776-c5320fcc5ea4",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,RAKA 98.8 FM BANDUNG,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Radio,true,true,false,rakafm_public@yahoo.co.id,"",RakaFMBandung,"8111497787",rakafmbandung,http://www.rakafm.co.id/CONTACT.php,
"4a5e6ec7-72c0-4801-8374-707ef57f015d",NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,"106.7 Mara FM",Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 01:32:49.619,Radio,true,true,false,marasosmed@gmail.com,"","","8112335019",marafmbdg,"",
aba07b83-2d78-4a54-8a65-9f3cb649351a,DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,"103,9 FM Hits Unikom Radio",Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Radio,true,true,false,hitsunikomradio@gmail.com,"",hitsunikomradio,"85162551039",hitsunikomradio,hitsunikomradio.com,
adc68c57-60e1-4223-b809-42ac42bbafa0,gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,eventcampus.co,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",eventcampus.co,"",
c502e6bb-b516-479f-9de4-14ae22a91c0c,DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,alleventsid,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",alleventsid,"",
"46801cb8-a3cc-4d91-afec-0832602d2e95",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Event alerts,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","85173050110",event.alerts,"",
ec765234-7a35-4adf-b2df-91b9cc9204f1,DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Ruangan Event,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","85157790615",ruanganevent,ruanganevent.my.id,
"8ae58016-767c-45a9-a712-979a29bbf9a4",DF0qe2AVtHbSuI4GSNq5BS5kVi63,DF0qe2AVtHbSuI4GSNq5BS5kVi63,,Webinar Kuy,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,DF0qe2AVtHbSuI4GSNq5BS5kVi63,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","85866243411",webinar.kuy,"",
e78602d4-a8f7-40e8-90cd-3227c916bbb0,NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,Event Seputar Kuliah,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 01:32:49.619,Media Online,true,true,false,event.seputarkuliah@gmail.com,"","","",event.seputarkuliah,event.seputarkuliah.com,
"17508ca6-8a2e-4846-8b35-81a1401d1323",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Event.list,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 01:32:49.619,Media Online,true,true,false,"","","","",event.list,"",
"51a49091-d2f8-460f-9933-c3f94e7aa27e",gb6V5uGeZSSrGwWlpKS1d6BXv242,gb6V5uGeZSSrGwWlpKS1d6BXv242,,Eventkampuscom,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,gb6V5uGeZSSrGwWlpKS1d6BXv242,2023-12-19 01:32:49.619,Media Online,true,true,false,info@eventkampus.com,"","","85161138687",ventkampuscom,eventkampus.com/pages/media-partner,
"2aa11fa7-b201-42cb-943e-a412fe619cd4",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Lomba Update,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 01:32:49.619,Media Online,true,true,false,lombaupdate21@gmail.com,"","","85330705373",lomba_update,"",
"5da3b8dd-4c33-4a73-a564-625eefba1027",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Info Event Mahasiswa Indonesia,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,2023-12-19 01:32:49.619,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 01:32:49.619,Media Online,true,true,false,infomahasiswaindo@gmail.com,"","","82140593360",infomahasiswaindonesia,"",
